### LC--->noradrenaline DR--->serotonin VLPO--->GABA WR--->acetylcholin R--->acetylcholin SCN--->GABA 
time	hypnogram	LC_F	LC_C	DR_F	DR_C	VLPO_F	VLPO_C	WR_F	WR_C	R_F	R_C	SCN_F	SCN_C	homeostatic
916	0	0.24768808500522488	0.017304817412272834	-0.029382308143823335	0.0008635012671032578	1.6509874248048384	0.5038376582748191	0.06734756631213443	0.004966971763184049	1.6934415461245307	0.3113660161396701	3.495034685968633	0.6963518790716746	0.15994105112964976
918	0	0.34457861768588344	0.02050528517115204	-0.021638250884834297	0.0004362015065104679	1.5272434213200412	0.48087957121031555	0.10777050392061789	0.009235168940337412	1.9507567799630166	0.3533887558235403	3.5273776416972424	0.6979548623140448	0.1583495319005125
920	0	0.47393111335581395	0.025115269331980355	-0.015324183264653167	0.00017140904399019254	1.3990027211594571	0.4570028041517124	0.225117558261473	0.017465276799920833	2.2660454318565266	0.3994080214715717	3.5483727989981593	0.699851678738606	0.1567738493401905
922	0.5	0.6826239265052618	0.031959949985302986	-0.0197362396064014	-0.00013294540937468694	1.2801016301136112	0.4325361696599264	0.4315206147268495	0.033671083105236886	2.678525088811776	0.44955357523453754	3.580087277982156	0.702030654358779	0.1552138458633563
924	0.5	0.9597877433190651	0.04193225073784164	-0.012013120911364394	-0.00035870859307070594	1.136327849674083	0.40730630150285185	0.743576181269544	0.062189107662483964	3.232293182894048	0.5048169065731072	3.622650236623814	0.7047486644263948	0.15366936545276033
926	0.5	1.2919975214067867	0.05568402046002916	-0.009063016610293583	-0.0004879572936420307	1.008265022929256	0.38068197883513144	1.1823130118499665	0.10705530889480429	3.88201892423157	0.5636456288114879	3.6831350141178816	0.7080321711441393	0.15214025364362796
928	0.5	1.6656261006948743	0.07353876146839555	-0.00033363973488310743	-0.0005666303709490597	0.8818219646070381	0.3535317510816549	1.6933187662940565	0.168739872157157	4.446548757480982	0.6217692710439905	3.739453684529126	0.7119592799270843	0.15248253786531457
930	0.5	2.01236516688998	0.09506531075751846	0.009879247682976426	-0.00044563127756124226	0.7719580879059681	0.3260924921840838	2.2041091648950433	0.24233779786486115	4.779959904000891	0.6745964132624798	3.8099285775698113	0.7165235049486329	0.15518590544126
932	0.5	2.3581748227140396	0.11943065014097048	0.013761090760043691	-0.00021562185527427112	0.6665243005447298	0.29912578047019917	2.6756053785249856	0.32061737168983095	4.92664067421259	0.7200164173903973	3.869991015643372	0.7216041946897872	0.15788156002346906
934	0.5	2.694091613590694	0.1461424999988401	0.011156062394379766	-2.8212313022993936e-05	0.5693397164035621	0.27240441363107254	3.068579567466317	0.3976176953718248	4.979372136832447	0.7580128833169524	3.931886996161458	0.7269963575534409	0.16056952361792884
936	0.5	2.9830791529317158	0.17445376748456612	0.02761172164719226	0.0002746805282260462	0.48101668514116863	0.24665462918316447	3.401586252577428	0.4694860653045962	4.9857262881084425	0.7892379677264503	3.988189755042296	0.732605283929863	0.1632498181678411
938	0.5	3.251247732021784	0.20363312467386743	0.08158394201601214	0.001079302260157058	0.4093372068819025	0.22201598021507182	3.6817463826530905	0.5346014323521302	4.991390241510757	0.814906003219239	4.044349640880798	0.738241605439494	0.16592246555380147
940	0.5	3.491205307968537	0.233258554144906	0.1947205453974837	0.0030076193651948123	0.33430034176988416	0.19851194032618863	3.9101232037267786	0.5923585103869695	4.997942071401137	0.8359722352848794	4.092631153270661	0.7437740492168734	0.16858748759397785
942	0.5	3.7186371309564445	0.26284697439735266	0.38351996372067904	0.007253080232024838	0.28252945278004865	0.17630263530764073	4.104657838374837	0.6428988328703519	4.995062928480981	0.8532214834072879	4.122583670290589	0.7489805918987309	0.1712449060442885
944	0.5	3.951352017799937	0.29232130892069375	0.6318085152364877	0.014391392228458031	0.24075074118968617	0.15647692871238714	4.2624881404307775	0.6867897317672911	4.991316873675018	0.8673181870917448	4.1515028726558905	0.7538711522602031	0.17389474259857998
946	0.5	4.143283270897649	0.3213056825180232	0.9245796784543859	0.025100397978481074	0.19468605428700428	0.13778517515875396	4.405492642963709	0.7245354502900653	4.988898023402939	0.8788269502974059	4.1976025270022435	0.7585229092113538	0.1765370188888037
948	0.5	4.336574768922104	0.34971122728658094	1.2330737821862454	0.03946934356992742	0.15957354510626262	0.12100424563898751	4.527480300420631	0.7569683887071784	5.00193942218212	0.8882670903542282	4.225463197037864	0.7629294879912938	0.17917175648519337
950	1	4.5173138418954	0.37739386015892695	1.5573202170503524	0.05735656107333904	0.12543865379810645	0.10520040844762696	4.607502325887008	0.784610680780403	4.9881511723347804	0.8960132180108042	4.254305493204065	0.767071616175121	0.18179897689643965
952	1	4.683294798290017	0.4042399524129762	1.8616967361996961	0.0783154980310954	0.11326023350637425	0.09163739217474044	4.6940290533974975	0.8080936724626009	4.997826714485605	0.9023769004201453	4.284253975328817	0.7709541658144692	0.18441870156986767
954	1	4.824322466919932	0.43012075118308823	2.171436559878156	0.10177129643668746	0.09068080711767289	0.07952002189201542	4.74016232327551	0.8279200114723149	4.981245922078377	0.9075145405173244	4.3020569906854815	0.7745671246153546	0.18703095189161023
956	1	4.932791773047995	0.454838532523226	2.466867065393265	0.12732224171824652	0.06562581814143376	0.06861367309928021	4.777127707873861	0.8445598998350473	4.965728538266525	0.9115932667242463	4.328470276683202	0.7779125455891382	0.18963574918678358
958	1	5.056965784252666	0.47841937172152027	2.7487406648283277	0.15439584084357458	0.04749829723389122	0.058818616701419045	4.8162081738671	0.8585281403818377	4.909555066323094	0.9146718434328277	4.3497204709900705	0.781043483073553	0.19223311471966137
960	1	5.154370061943064	0.5008949731619006	3.0167779009328175	0.18255947793119168	0.033901908818946454	0.05001231413510038	4.837760295150096	0.8702293018952814	4.732687651119204	0.9162817268225096	4.3757217863420665	0.7840169151084988	0.19482306969384733
962	1	5.250229268876946	0.5222230944653915	3.2401961599805076	0.21125131952491982	0.019167903318603706	0.04195252290148692	4.854246714505837	0.8799816052264067	4.276269503779287	0.914473875142633	4.401296900018869	0.786828792869002	0.1974056352524497
964	1	5.330592783598042	0.5424400244179313	3.450341722823148	0.24000075917869318	0.020987113397073143	0.03526034609303	4.865191510916273	0.8880041857577343	3.3005804778689156	0.9031610383152083	4.408133916162043	0.7894092241210059	0.19998083247825324
966	1	5.425482929639552	0.561604948265968	3.651675375850495	0.2685601305276992	0.013744318444343064	0.029803541994720305	4.882568048365455	0.8947952034266939	1.9837171570932284	0.865870159797163	4.41789974635738	0.7916768631572952	0.20254868239389087
968	1	5.507765386135395	0.5797986296412729	3.8118328770336056	0.29665408323220727	0.006227518665858411	0.024951733720675093	4.90038797565843	0.9004911300355583	0.9142382448023775	0.7865999821473313	4.3964459526678095	0.7934729714045676	0.2051092059620157
970	1	5.5925781070442016	0.5970541429351129	3.923804402918235	0.32384408714370505	0.008488629203009959	0.02073152376032761	4.9083400429035	0.9053087094404517	0.3659985177014755	0.6792616065143275	4.361582010805834	0.7944241479830199	0.20766242408547275
972	1	5.660306038812311	0.6133866195051592	3.911456243684055	0.3493948739876344	-0.0009491344980854274	0.01711512834707759	4.916101903529559	0.9092717854689452	0.1401032079234482	0.5698958368998908	4.317429335643225	0.7944913117357064	0.21020835760746862
974	1	5.715202262542481	0.6287487085155247	3.806904419812302	0.3723988296131187	0.024662893183054552	0.014650779558626243	4.929897771061793	0.9126674315866685	0.04862708306952577	0.4713984521070862	4.273916229293766	0.7938103635480708	0.21274702731174172
976	1	5.78263156286967	0.643285895735647	3.625022148980122	0.3923337566735758	0.0208636469770329	0.012987701167248684	4.925115628881938	0.9154420664217708	0.02534479797036252	0.38793988492990567	4.243325044766922	0.7926916569601216	0.215278453922733
978	1	5.84018650032497	0.6570080492550668	3.4028925934040806	0.4087836055806904	0.016304548062595677	0.011517935427530837	4.922336078914998	0.9177094818796656	0.00711445575020981	0.31869387645007463	4.21986653765342	0.791293881590381	0.21780265810575386
980	1	5.887387222045263	0.6699681617001583	3.1729201268061926	0.42166334844160297	0.03413656541453904	0.010759193013009906	4.918393971549487	0.9194982509914565	0.0019154818564344153	0.26109851308511983	4.199044829591231	0.7896279000849683	0.22031966046715523
982	1	5.934916335668232	0.6821420003675913	2.9552264678417335	0.4312214734183809	0.04380244691707387	0.010495810913352489	4.897938035894366	0.9208540535813069	0.003305639434407738	0.21392236230392894	4.17207261183007	0.7879251734664002	0.2228294815544966
984	1	5.981407818700455	0.6935733299220519	2.743759540674723	0.43765372142426046	0.015146292047855963	0.010142536495239766	4.892545408116905	0.9218304742461969	0.005225140377467614	0.1753951062393625	4.152394481706747	0.7861418025479051	0.22533214185671244
986	1	5.9986997563393025	0.7043205651406456	2.5326206889700567	0.44119884711687807	-0.015181889320270453	0.0080521321388091	4.844317556308443	0.9224073214883747	0.0016498207463341167	0.14367913600808602	4.139463705166772	0.7844017814488665	0.22782766180428055
988	1	6.027992837161004	0.7143262937055282	2.3558389909173907	0.442074581065062	-0.016332746200267916	0.005943517123345778	4.813148485089532	0.9225255679553747	-0.0049050589179868076	0.11739024585110124	4.122201707403628	0.7827211730371172	0.2303160617693883
990	1	6.065879070112325	0.7237275235414663	2.186518853367171	0.4407040521397089	-0.011770126170491033	0.003990731098308229	4.784327110327826	0.9223321501771233	-0.010071844941677283	0.09582416329927235	4.115714800061377	0.781108586508555	0.23279736206609877
992	1	6.103619943495513	0.7325667957528347	2.0283555432859792	0.4373423740957353	-0.010763116851066415	0.002698693319268028	4.7290150404139055	0.9217750265318229	-0.0071671179818834	0.0782783696398059	4.101857012113977	0.7795631743099737	0.23527158295051726
994	1	6.13789767268338	0.7409095345527527	1.8596941868679515	0.4321293986301142	0.005967084157455105	0.002198936832759197	4.683024984435769	0.9208498184874865	-0.0023805629943274586	0.06369505206235145	4.088285011187195	0.7781020116185021	0.23773874462095604
996	1	6.184176428344153	0.7487835503632888	1.7205267279712273	0.42522487966795686	0.001183555250796063	0.0018868811391018333	4.646519780458639	0.9196696264051718	0.002030085949739846	0.05203434941741088	4.0760927108601885	0.776641009930049	0.2401988672180996
998	1	6.210362768433937	0.7562028229684435	1.591038058297856	0.4170848490457569	0.0005071940161040481	0.0016102689339265249	4.595746392838197	0.918240100384791	0.005872150530141547	0.042785189313718094	4.077752864796609	0.7753843094703892	0.2426519708251688
1000	1	6.226158674797871	0.763159887666605	1.4793500940422044	0.40785595957306564	-0.010766980428960005	0.0012348934936953833	4.551804121531449	0.9166369627769977	-0.004069767455185854	0.03487846317839026	4.058302804938316	0.774150969090941	0.24509807546808507
1002	1	6.243203835093799	0.7696335916663363	1.3623882183012737	0.39776274903154263	0.0016580258658723988	0.0009064393818313727	4.512739409244023	0.9149025816361274	0.007844196571733046	0.028801850579745283	4.0521484213814	0.7729588186664119	0.24753720111563368
1004	1	6.274089307011969	0.7757167808371901	1.2551857128489023	0.38682551054021685	-0.002638449714089598	0.0007315418631889514	4.465976896343604	0.9130368106807074	0.004572132242535794	0.023910685105447572	4.043731600336528	0.7717446715229225	0.24996936767962677
1006	1	6.294472579255764	0.7814382167646619	1.156288085361546	0.37517989009039066	-0.0008590630498987378	0.00047633195045173953	4.425395867982246	0.9110002755253207	0.007634954200314843	0.019984576039802245	4.031355514275719	0.7706357351734885	0.25239459501506634
1008	1	6.303432035965779	0.786785292505248	1.079548001998306	0.36319577421766996	-0.008176669419541064	5.23957348979787e-05	4.406974299361227	0.9089947297553493	-0.010642150976790566	0.016544506568773244	4.031127407973164	0.7695451628303375	0.25481290292030534
1010	1	6.296671861929197	0.7917198484227265	1.008512662483015	0.35112869513209327	-0.01802220874556393	-0.00046894213299105916	4.3815816153401554	0.9071511626526518	0.0027070757236583956	0.013754880831519052	4.015379968200124	0.7685421243844844	0.25722431113721067
1012	1	6.293941369400442	0.7962843868165307	0.9559445824296139	0.33903369454623916	-0.01772844324039977	-0.0010937223688850118	4.344075297656191	0.9051971467184649	0.007316885540311787	0.011415818561220611	4.010379080926554	0.7674557900155611	0.2596288393513227
1014	1	6.303124260558347	0.8004898900418365	0.8803342289575393	0.3268977505259738	-0.030571105343082904	-0.001897805342209214	4.323919622257266	0.9033051191693601	0.001244219032817653	0.009451888438155146	3.995509687612145	0.7664185115551888	0.2620265071920175
1016	1	6.310665645919852	0.8044118361506323	0.8244052770624485	0.3147261473876085	-0.037408617567140645	-0.00323947458790939	4.29666613519998	0.9014545246001294	5.943257829824913e-05	0.007532798152586475	3.986851978739352	0.7654191678657186	0.26441733423266645
1018	1	6.316179281374845	0.8080714637816329	0.7843457498529481	0.3027730306555615	-0.02348862309248865	-0.004006046481511888	4.282107251387046	0.8996201614811706	0.00624934769829902	0.00651477127765671	3.979453119866648	0.764365926293568	0.26680133999079597
1020	1	6.330823011451646	0.8114811749345019	0.7194113659993844	0.29097353180758756	-0.0027042165058875187	-0.003820250815214936	4.258254668804829	0.8978433137767159	0.0055545773532935565	0.0058152099665573186	3.9798048797745147	0.7634276738235801	0.2691785439282467
1022	1	6.351469389899324	0.8146926300802209	0.6502043074255242	0.2790553618912763	6.97292747151208e-05	-0.003134632527624317	4.250419093359291	0.8962613636705238	-0.005103180297662389	0.004709513002600169	3.9624472609583874	0.7624974151018982	0.27154896545133295
1024	1	6.372506946254572	0.8177632033561985	0.5896187737031552	0.26701982509345573	-0.001396948488162994	-0.0027049673155989115	4.237119940944079	0.8948761578120318	0.0020906634185618913	0.0038576140092557373	3.9578685869949157	0.761541062401516	0.27391262391100046
1026	1	6.393741078488451	0.8206685090484331	0.5532606178694268	0.25523447481773165	-0.006262858420147526	-0.002268516647668986	4.230929834022991	0.8936416784947124	-0.007586164548055512	0.0028782602312666934	3.9480738940697195	0.7606304933272563	0.27626953860298453
1028	1	6.405024899674382	0.8234293228999526	0.4998723394982214	0.24368471122732646	-0.008460363264073654	-0.0021612970301481357	4.219606137697709	0.8924801504296141	-0.006022304446944965	0.0018832501256046171	3.944056023107649	0.7597726778963356	0.2786197287679682
1030	1	6.400754743569247	0.8259628737390157	0.47195411140660387	0.23239686723972222	-0.02175344458949291	-0.002307821293411045	4.221841011162514	0.8914577445829521	0.006155496383729854	0.001515449578945079	3.9331281068901536	0.7589352609535667	0.2809632135917381
1032	1	6.409032013261187	0.8283324873054378	0.43854560651601904	0.2214814499420326	-0.012773878840494333	-0.0027545818577384804	4.207136044716043	0.8905622361406555	0.008054549061219251	0.0017401927652886994	3.9263871791254403	0.7580516927534499	0.28330001220534284
1034	1	6.418346586238703	0.8305489920670084	0.42396784127378445	0.21102703055028477	-0.0034199190314245518	-0.0029821572691862645	4.210598271833593	0.8896457777868565	0.0033406355380766993	0.001750223937986019	3.92750887259216	0.7572382211401153	0.28563014368524686
1036	1	6.413651881031071	0.8325876917328602	0.3833547633283524	0.20107045266651177	0.0032596399401953317	-0.0025770013680381236	4.205270581942317	0.8889712252152772	0.008050385470000438	0.0016968893967991827	3.9195390342667165	0.7564674407220826	0.2879536270534889
1038	1	6.4054169884866585	0.8344450760112289	0.3584920809693515	0.19123101038504997	-0.007168792421715128	-0.0022828595351774574	4.189702127212141	0.8882452727579107	0.0007294218881754797	0.0016209842622974806	3.913740457632529	0.7558140928150139	0.2902704812778342
1040	1	6.41280804457952	0.8361688000335545	0.35008067031998763	0.1819780334113885	-0.0073640401645575105	-0.0022227271289961908	4.187562389444831	0.8875014103228985	0.010935131476280398	0.0016919395604494058	3.905778492516073	0.7550747331392453	0.292580725271932
1042	1	6.4006995635281365	0.837721348246248	0.34065372434747326	0.1732735047670146	0.0031976799404202297	-0.0018836705821869471	4.19376929463775	0.8869945380409828	0.017145546862293286	0.0024132465590966496	3.8997504072498357	0.7544106399211571	0.2948843778954683
1044	1	6.397446209290355	0.8391666879543836	0.310365012571431	0.1649430345430991	-0.00466432064288763	-0.0014048310979974535	4.199792701602554	0.8866891217800413	0.012387973609053814	0.002844380844086157	3.901404455360278	0.753765768408223	0.29718145795432127
1046	1	6.403094226341124	0.8404934640687602	0.27517298008474833	0.15682617830347115	-0.02026965187723114	-0.0017917031807366723	4.194580436066344	0.886376810737856	0.03208594869076501	0.003838731213745407	3.886200399369546	0.7530863911694725	0.2994719842007133
1048	1	6.410657222816373	0.8417454716995062	0.26722526008135394	0.14890163548369814	-0.013378378361555539	-0.002166337140228993	4.207524227939278	0.8862316539317088	0.023371661913366645	0.004938600960669482	3.8961213924082134	0.7524879233855809	0.3017559753333648
1050	1	6.4335611138587625	0.8429805557333726	0.2596406326646021	0.14146393754312517	-0.007178440160318175	-0.002172972568136967	4.198799677665364	0.8861533013636893	0.03202390637263843	0.006009916951181124	3.8847622977091474	0.7519842394648937	0.3040334499976461
1052	1	6.444892974257574	0.8441731108091655	0.24902384545906708	0.13454680662546115	-0.009803177110670884	-0.0020712997131721598	4.1986113551758875	0.8859816811465254	0.03900192859319253	0.0069159220438640544	3.8790203490160997	0.751471685670113	0.30630442678573155
1054	1	6.431613564053445	0.8452739014580709	0.2455691505409539	0.12797600606271423	-0.0179008718338109	-0.0022035191112441217	4.199099848615557	0.8858884668328951	0.03880506231851252	0.008004772268135266	3.872059551837789	0.7509530434012999	0.3085689242367496
1056	1	6.432880202067954	0.8462628647718022	0.2341885727191275	0.1217712338845776	-0.0007154905754298575	-0.002223816784165162	4.2172761394759855	0.8858411689076277	0.04319644830044542	0.00889502188589192	3.8756817233668035	0.7504940510042009	0.310826960836934
1058	1	6.429977397323405	0.8471745210616283	0.21766777339881208	0.11583486507325899	-0.0026318807093802265	-0.0017800074230693427	4.223149675318031	0.8860108711573209	0.06372663011385005	0.010404512243689096	3.881547060628385	0.7501159934086994	0.3130785550197763
1060	1	6.424914583841948	0.8479912735580543	0.21420491710405581	0.11026598226542468	0.009893243442520048	-0.001300504211240308	4.243292867000818	0.8863121868859511	0.06861808238092192	0.012103765321034977	3.8702633172878076	0.7496901304649376	0.3153237251661742
1062	1	6.429576975653892	0.8487604052816853	0.20327182622291637	0.10501970793577406	0.026256422675691594	-0.0001753209413277033	4.235296634138559	0.8866281664812772	0.07223010023350089	0.013880862744236978	3.867361192502365	0.749330432640706	0.3175624896045841
1064	1	6.446765218637541	0.8495185217097805	0.1975291949195688	0.10005515272625419	0.0096786882498042	0.0008101705224366494	4.230632847674055	0.8868244409082818	0.07411850165079335	0.01570075496987185	3.8729567584246096	0.7490193657049394	0.31979486661116824
1066	1	6.449319754616015	0.8502640201688448	0.18590810354781528	0.0953100101465484	0.014223912311008606	0.0012023391584928766	4.236726727783364	0.8869217257207362	0.08518620235877289	0.01771150589576516	3.86989557010065	0.7487875508706865	0.3220208744099459
1068	1	6.445279985418769	0.8509468054670097	0.18196961611648182	0.0909064373118117	0.010337147044660485	0.001492269852537333	4.232679069234954	0.8871003594971273	0.09031493861562162	0.0198599551300199	3.8683794480146956	0.7485136822206327	0.32424053117294044
1070	1	6.457896755095273	0.8515789744721168	0.16008339874379968	0.08647707021211268	-0.007624523347961792	0.0011835647945439667	4.233338352019627	0.8871187535425864	0.10866587023328973	0.0223318959139809	3.864691335702152	0.7482748997968477	0.3264538550203287
1072	1	6.457804271861595	0.8522043117376454	0.16854437432973718	0.0823108395424632	0.00112718149472114	0.0008258358187773871	4.245934872295752	0.887279234284837	0.12123734637614213	0.02523020713613654	3.8636789515239798	0.7480713753693106	0.3286608640205897
1074	1	6.470383120223461	0.8527748952769225	0.16344892059540872	0.07858876613616923	0.009860068090242239	0.0008263778668999773	4.257390545944514	0.8876101295383212	0.1290517095068929	0.02830628991650748	3.855837100831594	0.7478269235458458	0.33086157619065004
1076	1	6.46782899333279	0.8533475501084499	0.1594870924232067	0.07495922471746516	0.009827306568684415	0.0011848241345747718	4.268310341177376	0.8880446270019104	0.14309817252709817	0.03133115579382339	3.865150927019142	0.747649756892461	0.3330560094960325
1078	1	6.465434616753396	0.8538563633271351	0.1506654306214757	0.07158390425457616	0.022426597982000827	0.0017369508043566548	4.2992409686531445	0.8886072897100186	0.15360143151326958	0.034613083257918904	3.8566949178223053	0.747572845136453	0.3352441818510028
1080	1	6.464928492659208	0.8543364105876409	0.15120986858589971	0.06842228159180659	0.03256313005979712	0.0024956538221155324	4.297593991518358	0.8892593602426961	0.16492488878313524	0.03775397944083756	3.859564352975806	0.7473433254735777	0.33742611111871496
1082	1	6.464319369947725	0.8547753316394175	0.12585259614401356	0.06532242479228087	0.027044402131786164	0.0035133082561988505	4.295802321137773	0.889829171583546	0.18623407804119632	0.04133147260276419	3.865115221380936	0.7473052600788157	0.33960181511135695
1084	1	6.454676418863217	0.8551600294788994	0.12398210489189625	0.06216119820493636	0.018930576153968908	0.003968509434268913	4.307332100099183	0.8902883879890249	0.1971151626765653	0.045374083744568125	3.868813984228353	0.7472603502829269	0.3417713115902973
1086	1	6.460323014033481	0.8554895625591583	0.12187658588449858	0.05925859324283451	-0.005148194770057257	0.0035374907083209756	4.316203470686843	0.8907987330197884	0.21087155602603314	0.04936727248779148	3.8663813488333494	0.7472399831541524	0.3439346182662297
1088	1	6.454737112699777	0.8557972888550034	0.12640389897205553	0.056660091132127006	0.002899655362725959	0.0028950624414157923	4.3320550274608545	0.8913574480914853	0.23260925975325555	0.05396593093589584	3.8611383858807953	0.7471696458331575	0.3460917527993168
1090	1	6.452983256972086	0.8560721132988132	0.12041866585740249	0.05423782783853308	0.013352031393251015	0.002734530776237793	4.3505590479810445	0.8919799820483815	0.2511380058732686	0.05855489047490466	3.869086865605546	0.7472033123486055	0.34824273279933576
1092	1	6.443516790026948	0.8563232563279332	0.12322226139033632	0.051960746916723845	0.02675179952855706	0.003103895050263498	4.344972310695415	0.8926016433323701	0.2668290303530626	0.06374937088583388	3.8718588455501743	0.7472416461782385	0.3503875758258197
1094	1	6.444223221800843	0.8565159285364403	0.11897189285425246	0.04977853948140782	0.025157153843421466	0.003676885206212245	4.361384649491885	0.8932311509450461	0.28539189920202634	0.06866083415795002	3.8725401821654173	0.7473658261562883	0.3525262993882043
1096	1	6.461036897490631	0.8567298105037908	0.11391005647995857	0.047800270474602266	0.04203396583718981	0.0047339465474522825	4.380884916808638	0.893932477762922	0.30438376853294646	0.07405376619846098	3.8744365673294703	0.7474851764699033	0.354658920945968
1098	1	6.456472347504675	0.8569612030902585	0.13195711814611302	0.04602041749516291	0.04526679487076886	0.005610819364961366	4.3946985243359045	0.8946924309744755	0.31885925812871635	0.07950302830856001	3.8812488877878186	0.7476191518403004	0.35678545790877547
1100	1	6.466292029746954	0.8571794531950733	0.1274839137210748	0.04448681985556664	0.04208598741979331	0.0066945849505657086	4.396207027898602	0.8954133284654514	0.32746154088148194	0.08455569959026807	3.8863399364498794	0.7478582459545724	0.35890592763662005
1102	1	6.45381123780554	0.8573742095928418	0.13717984083439386	0.04304862306039168	0.04906200194726106	0.0075912099953882786	4.41951077963001	0.8961163829553871	0.3328675198400101	0.0895159143450671	3.88133670636719	0.7480742654927489	0.3610203474399646
1104	1	6.461489187015121	0.8575423429788536	0.13895251702715042	0.04191068769703171	0.03655388190082928	0.008172969299057054	4.4209380288843345	0.8968643602647969	0.35080582807238714	0.0939807694052316	3.8900904832400087	0.7482184062512836	0.3631287345798844
1106	1	6.469994381330858	0.8577303194812577	0.13444200702343245	0.0407543211429811	0.04045513773061909	0.00830266926549864	4.441696683841797	0.8975810004482431	0.36748889152755476	0.09851418684011312	3.8880397636867294	0.7484540269677775	0.36523110626820654
1108	1	6.486944630583771	0.8579484414898546	0.1189602607965979	0.03959044911575244	0.04109702988772787	0.008619409750237571	4.449317411900551	0.8983464991539528	0.3820698944555513	0.10299173629987497	3.887561387609197	0.7486368699419318	0.36732747966765056
1110	1	6.49024634865467	0.8581749260323477	0.13251952387488117	0.038525857674941794	0.04410660864505622	0.008988810195210027	4.454659306812277	0.8990611065648803	0.3956753490973105	0.10765852860541299	3.889951657998347	0.748837748390783	0.36941787189196934
1112	1	6.495208510114445	0.8584135730034835	0.13743484086029323	0.03766834005147005	0.04390660807814361	0.009486851052077316	4.472584201698658	0.8998108028179528	0.4052446012659844	0.1122449611641545	3.895380591649825	0.749094774193662	0.3715023000060885
1114	1	6.499947345592789	0.8586634466925975	0.13461034827670626	0.03685085902800232	0.05951575371359123	0.010162776858205656	4.488060805506731	0.90049905040728	0.4089781989954433	0.1162666541253949	3.891918147751132	0.7492959548545255	0.3735807810262455
1116	1	6.490540551655917	0.8588759720101672	0.12725342070244441	0.03605646851587662	0.06352589877227491	0.011089115232240232	4.506201245365764	0.9013176660230888	0.41553624613121104	0.12002702849901509	3.8899048552126247	0.7494855920441581	0.375653331920129
1118	1	6.500827854098595	0.8591012711308017	0.1283653186373826	0.03529940011350948	0.07390260179229492	0.012219377644213688	4.525523396232876	0.9022080630591779	0.4207436594914161	0.12342586929030311	3.8961802122316835	0.7496329334035002	0.37771996960701637
1120	1	6.5018112708784805	0.8592938883546705	0.13068362496711006	0.034515681206197885	0.08715942225072947	0.013656336517702435	4.547660741601912	0.9031288174436155	0.43373187593768275	0.12688117151679637	3.899497827977376	0.7498284770030471	0.37978071095791266
1122	1	6.514769848604482	0.859526529467316	0.13469633786797638	0.033905199375042494	0.10023802395521396	0.015497755445359215	4.544305922826079	0.9039854632387039	0.4478625969489182	0.13036781473726702	3.8988267543660116	0.7499980410605208	0.38183557279568847
1124	1	6.530787850623295	0.8597862096492626	0.15141291844611754	0.03349319412203872	0.09381108051995138	0.016997408152741412	4.535969058869075	0.9046172832448633	0.4474252635684249	0.1334270772123089	3.901815967903681	0.7502464713341667	0.38388457189521696
1126	1	6.527180604921147	0.8600478858328297	0.15278031668606237	0.033305099277017435	0.10236208365271321	0.018366662100863407	4.546915359641517	0.9051986498589983	0.43975601044209806	0.13573670599968027	3.9069360266585567	0.750483656985496	0.3859277249835107
1128	1	6.549244541020687	0.86033542215313	0.15522353340972486	0.03311739073207996	0.11401618283151961	0.02002326731392467	4.552396397020619	0.9057512434548372	0.44433804772736746	0.1377354448152119	3.905126140680986	0.7506476760257833	0.3879650487398585
1130	1	6.53542733300914	0.8606079024545097	0.16744675144912402	0.033086649675837625	0.11406558035526138	0.021287356398240722	4.5598708043490275	0.9062663054593987	0.4365527587845041	0.1393035147214467	3.9114533945550707	0.7508094477909331	0.3899965597959606
1132	1	6.5349751437561325	0.8608191751078833	0.18704810872616587	0.033202943111693174	0.14301143977846217	0.023238880907598312	4.566860353439026	0.9067701497109361	0.43565618446905613	0.14014501936083645	3.911643646636778	0.750980366614234	0.3920222747360663
1134	1	6.534368610859771	0.8610246485335639	0.19201410836081817	0.03355114336444749	0.16760418971503907	0.025960663832469064	4.578117117254246	0.90728765598704	0.4195223287663202	0.14014100523201212	3.9076379149756573	0.751129560665066	0.39404221009710766
1136	1	6.527955280129881	0.8611979963327399	0.2164638285496709	0.03413972752697781	0.18603913277446665	0.029358128559186104	4.56418279865878	0.9076941935807984	0.40963634456220815	0.13948094607276018	3.906777475416509	0.7512223306812382	0.39605638236883556
1138	1	6.532902913948626	0.8613647802422214	0.21671674158576176	0.034792175715236386	0.20251519452881506	0.03283094207025419	4.564564291574258	0.9079580497826036	0.3881810016541283	0.13802970851130894	3.9092785247237027	0.7513766517966418	0.3980648079939536
1140	1	6.522186193051748	0.861489178880956	0.20834717112710252	0.03532760805210905	0.21366026429133067	0.03632106135863885	4.564525139953671	0.9081983101942169	0.36970596942169026	0.13583807037828358	3.904494944232136	0.7514029648659677	0.40006750336825186
1142	1	6.512781911607798	0.8615770225639003	0.2155831229391195	0.03579815814585918	0.23194549954381377	0.03978561117846665	4.540850703790884	0.9082126700277908	0.35482694666258296	0.13288867642943322	3.90662991591825	0.7513963793991666	0.40206448484074314
1144	1	6.527008417632745	0.8616617744942228	0.21901385340703736	0.036341493555305054	0.24685098854686172	0.043619817013649274	4.513371773033047	0.9080174153939734	0.33578703644839575	0.1296810017945067	3.907266523494153	0.7514279757059892	0.40405576871379334
